X2,X3,X5,X6,X7,X8,X9,X11,X12,X16,X17,X18,X19,X21,X23,X24,X25,X26,X27,X28,X37,X50,X52,X53,X55,X56,X57,Y
0.0,0.055299539170506916,0.04562737642585552,0.0,0.0,0.22884012539184956,0.0,0.0,0.07596899224806201,0.0,0.0,0.0,0.3431372549019608,0.12815126050420167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851730076718334,0.037782139352306184,0.009915413533834587,0.02497027348394768,0.029325513196480937,1
0.0,0.09216589861751152,0.07604562737642588,0.0,0.13029315960912055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.04201680672268908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172224831689369,0.0,0.005582706766917293,0.011890606420927468,0.031191682218075174,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1054263565891473,0.0,0.1904761904761905,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03800265134776845,0.0,0.0,0.0038533834586466156,0.004756242568370986,0.02079445481205012,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020883458646616542,0.009512485136741971,0.007464676086376965,0
0.0,0.0,0.1634980988593156,0.0,0.28013029315960913,0.0,0.0,0.0,0.0,0.0,0.0,0.4134615384615384,0.060224089635854336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12019443216968627,0.0,0.06673209028459272,0.033280075187969924,0.0356718192627824,0.02879232204745401,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07751937984496124,0.0,0.0,0.12019230769230768,0.10504201680672268,0.05252100840336135,0.0,0.0,0.1608,0.22522522522522526,0.04,0.21008403361344535,0.0,0.07423773751657094,0.013151714419915451,0.0,0.012246240601503759,0.016646848989298454,0.034124233537723266,0
0.0,0.8525345622119817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2837423312883436,0.0,0.0,0.12955182072829133,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.12770658418029165,0.5899483325504931,0.0,0.03602443609022556,0.033293697978596916,0.022927219408157826,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3179271708683473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11946140598089867,0.0,0.011484962406015035,0.008323424494649227,0.0050653159157557975,0
0.06512605042016807,0.2857142857142857,0.058935361216730035,0.0,0.0,0.0,0.0,0.0,0.09612403100775194,0.04754601226993865,0.0,0.2980769230769231,0.17436974789915968,0.13025210084033614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022094564737074683,0.1803663691874119,0.0,0.033759398496240586,0.14268727705112955,0.09277525993068517,1
0.0430672268907563,0.0944700460829493,0.3916349809885932,0.0,0.5374592833876222,0.25705329153605017,0.0,0.0,0.0,0.3788343558282209,0.0,0.19711538461538455,0.17296918767507005,0.0861344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11710119310649582,0.031157037732894938,0.0,0.13996240601503754,0.267538644470868,0.1183684350839776,1
0.019957983193277316,0.1313364055299539,0.017110266159695818,0.13333333333333333,0.02931596091205212,0.028213166144200632,0.1792452830188679,0.0,0.0883720930232558,0.029141104294478533,0.0,0.0,0.1407563025210084,0.15021008403361344,0.0,0.052631578947368425,0.0,0.0,0.0,0.0,0.0,0.10163499779054354,0.013777986535149523,0.06084396467124632,0.013204887218045112,0.05826397146254458,0.09784057584644094,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040616246498599434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03667697746354397,0.0,0.0,0.04789473684210526,0.02378121284185493,0.05011996800853105,0
0.0,0.12211981566820278,0.0,0.2523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15056022408963585,0.05567226890756303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04463102076889086,0.0,0.0,0.008054511278195488,0.0178359096313912,0.013596374300186615,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2232558139534884,0.0,0.13445378151260504,0.0,0.0,0.0,0.0,0.0,0.0768,0.0,0.0,0.0,0.0,0.025629695095006632,0.0,0.02845927379784102,0.007095864661654135,0.009512485136741971,0.02079445481205012,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09412284577993814,0.0,0.0,0.006766917293233081,0.011890606420927468,0.011197014129565449,0
0.030462184873949583,0.0,0.055133079847908745,0.0,0.0,0.4576802507836991,0.0,0.0,0.04496124031007752,0.08895705521472393,0.5714285714285714,0.06971153846153845,0.14285714285714285,0.15336134453781514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06575857209957725,0.0225711481844946,0.01154135338345865,0.03923900118906064,0.06211676886163689,1
0.0,0.06912442396313362,0.05703422053231939,0.43333333333333335,0.0,0.09404388714733544,0.0,0.0,0.04651162790697674,0.04601226993865031,0.08403361344537814,0.07211538461538461,0.1484593837535014,0.3182773109243697,0.0,0.08310249307479224,0.0,0.0,0.0,0.0,0.0,0.09323906319045516,0.0,0.10353287536800784,0.007067669172932327,0.011890606420927468,0.048786990135963736,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5119047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067105263157894715,0.00356718192627824,0.0029325513196480943,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4605263157894737,0.11652794292508915,0.026392961876832845,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1384,0.12912912912912913,0.1388,0.18067226890756305,0.5195195195195195,0.12770658418029165,0.0,0.0,0.009191729323308272,0.013079667063020214,0.023993601706211683,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10294117647058824,0.3088235294117647,0.0,0.0,0.1176,0.0,0.0588,0.6176470588235294,0.0,0.21387538665488293,0.07577892594332236,0.0,0.014097744360902257,0.016646848989298454,0.017062116768861636,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14263803680981596,0.0,0.0,0.06512605042016807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2792792792792793,0.07202828104286346,0.0,0.0,0.008562030075187969,0.016646848989298454,0.017062116768861636,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062593984962406,0.004756242568370986,0.0050653159157557975,0
0.0,0.0,0.14638783269961975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10854341736694678,0.08088235294117647,0.0,0.2132963988919668,0.0,0.0,0.0308,0.0,0.0,0.21652673442333187,0.03068733364646939,0.0,0.02030075187969925,0.01070154577883472,0.02079445481205012,0
0.0,0.02534562211981567,0.030418250950570342,0.023809523809523808,0.0,0.0,0.2358490566037736,0.0,0.0248062015503876,0.0,0.0,0.012019230769230768,0.015406162464985997,0.01680672268907563,0.0,0.0,0.0496,0.1006006006006006,0.002,0.0,0.2192192192192192,0.09323906319045516,0.0,0.007850834151128557,0.016795112781954887,0.054696789536266346,0.29032258064516125,0
0.0,0.0,0.0,0.0,0.0,0.0,0.8537735849056604,0.0,0.0,0.0,0.0,0.0,0.5091036414565826,0.19012605042016809,0.0,0.0,0.0,0.0,0.0724,0.0,0.0,0.13963764913831198,0.0,0.0,0.0011748120300751881,0.0011890606420927464,0.0021327645961077045,0
0.0,0.20967741935483872,0.0,0.0,0.0,0.0,0.0,0.0,0.14108527131782947,0.0,0.0,0.0,0.3851540616246499,0.09558823529411764,0.0,0.5069252077562327,0.0,0.0,0.0,0.0,0.0,0.0,0.020353843745107247,0.0,0.013693609022556391,0.054696789536266346,0.02266062383364436,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2582582582582583,0.0,0.0,0.0,0.00556390977443609,0.008323424494649227,0.011197014129565449,0
0.0,0.07373271889400923,0.015209125475285171,0.07619047619047617,0.02605863192182411,0.025078369905956115,0.0,0.048484848484848485,0.0372093023255814,0.012269938650306749,0.0,0.07692307692307691,0.13095238095238096,0.05987394957983193,0.06177606177606178,0.0664819944598338,0.0,0.0,0.0,0.0,0.024024024024024024,0.030048608042421567,0.08611241584468451,0.04023552502453385,0.13671992481203005,0.4019024970273484,0.778992268728339,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41456582633053213,0.0,0.10364145658263306,0.07773109243697479,0.0,0.0,0.2368,0.0,0.0,0.15546218487394958,0.0,0.046398585947856834,0.0,0.05152109911678115,0.01461466165413534,0.013079667063020214,0.01812849906691549,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2326869806094183,0.1016,0.06306306306306306,0.0,0.0,0.0,0.3451171011931065,0.0,0.0,0.03531954887218045,0.015457788347205709,0.07331378299120235,0
0.0,0.4170506912442397,0.0,0.0,0.0,0.0,0.0,0.0,0.5627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13256738842244808,0.0,0.0,0.00612781954887218,0.008323424494649227,0.009864036256998134,0
0.0,0.0,0.0,0.15238095238095234,0.0,0.20062695924764887,0.0,0.0,0.248062015503876,0.0,0.0,0.07692307692307691,0.02240896358543417,0.0,0.0,0.0,0.0256,0.04804804804804805,0.0,0.06722689075630252,0.0,0.03535130357931949,0.0,0.0,0.03096804511278195,0.1022592152199762,0.06958144494801388,0
