X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,Y
0.0,0.13865546218487396,0.0,0.0,0.0,0.0,0.0,0.0,0.3113207547169811,0.12547528517110268,0.0,0.034108527131782945,0.0,0.0,0.0,0.0,0.0,0.2115384615384615,0.046218487394957986,0.0,0.09243697478991597,0.0,0.0,0.0,0.1408,0.0,0.0616,0.0,0.0,0.1264367816091954,0.0,0.0,0.09462365591397849,0.0,0.0,0.0,0.0,0.0,0.1522491349480969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010163499779054353,0.0,0.003601064662595897,0.023061825318940136,0.03734604688120779,0.07293233082706767,0.19024970273483946,0.23327112769928018,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015601503759398484,0.0011890606420927466,0.0015995734470807786,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1792717086834734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8858131487889273,0.0,0.0,0.0,0.0,0.0,0.30732292917166865,0.0,0.0,0.0,0.0,0.0,0.0,0.07405667762642867,0.0,0.0,0.013665413533834589,0.016646848989298454,0.0069314849373500395,0
0.0,0.0,0.20506912442396313,0.0,0.3403041825095057,0.2095238095238095,0.0,0.0,0.0,0.0,0.0,0.06821705426356589,0.0,0.0,0.0,0.20552147239263804,0.0,0.0,0.15686274509803924,0.0,0.4705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.011748120300751879,0.013079667063020214,0.038123167155425214,1
0.021551724137931036,0.0,0.07142857142857142,0.0,0.0,0.023809523809523808,0.0,0.015673981191222573,0.22169811320754712,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.07282913165266107,0.012019230769230768,0.014705882352941176,0.0,0.015756302521008403,0.0,0.0,0.0,0.0632,0.12762762762762764,0.002,0.0,0.0,0.0,0.0,0.0,0.10107526881720429,0.0,0.0,0.0,0.2552552552552553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07954545454545456,0.08926204153778172,0.09852941176470588,0.0,0.0068694798822374874,0.0,0.01989661654135338,0.060642092746730075,0.3471074380165289,0
0.03448275862068966,0.01785714285714286,0.0783410138248848,0.0,0.2775665399239544,0.08095238095238096,0.02605863192182411,0.0,0.11792452830188678,0.015209125475285173,0.0,0.2124031007751938,0.0,0.03883495145631068,0.0,0.07822085889570553,0.022408963585434174,0.01923076923076923,0.24019607843137256,0.0,0.08088235294117647,0.0,0.03088803088803089,0.04709141274238228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03402562969509501,0.09411764705882353,0.05448567402536401,0.05053974484789008,0.004767580452920143,0.0412781954887218,0.14030915576694408,0.38789656091708874,1
0.0,0.0,0.10368663594470047,0.0,0.041825095057034224,0.10476190476190475,0.0,0.0,0.3160377358490566,0.0855513307984791,0.13333333333333333,0.13953488372093023,0.0,0.0,0.0,0.03374233128834356,0.0,0.0,0.09453781512605043,0.0,0.11764705882352942,0.0248868778280543,0.08494208494208494,0.06094182825484765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545454545454546,0.11400795404330535,0.0,0.02019727571629873,0.09470068694798822,0.0,0.058815789473684196,0.08323424494649226,0.16422287390029325,1
0.0,0.05882352941176471,0.06451612903225808,0.0,0.0,0.0,0.18241042345276876,0.0,0.0,0.10646387832699622,0.1696969696969697,0.0868217054263566,0.10937500000000001,0.0,0.0,0.21625766871165644,0.07843137254901962,0.0,0.13795518207282914,0.0,0.11764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033613445378151266,0.0,0.0,0.0,0.0,0.050375607600530274,0.0,0.023954908407703143,0.0,0.060786650774731825,0.0775375939849624,0.46730083234244946,0.14769394828045854,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30288461538461536,0.35434173669467783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.3037214885954381,0.0,0.0,0.0,0.0,0.11621741051701283,0.0,0.0,0.0,0.0,0.009398496240601503,0.0047562425683709865,0.008264462809917356,0
0.0,0.0,0.16359447004608293,0.0,0.04372623574144487,0.0,0.0,0.0,0.10849056603773584,0.04372623574144487,0.1393939393939394,0.2945736434108527,0.0,0.0,0.0,0.035276073619631906,0.0,0.0,0.2668067226890756,0.06515580736543909,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049049933716305796,0.0,0.16361359010490054,0.01815505397448479,0.0,0.028402255639097748,0.11414982164090368,0.14449480138629697,1
0.0,0.08403361344537816,0.0,0.0,0.15209125475285173,0.0,0.0,0.0,0.0,0.15209125475285173,0.0,0.12403100775193798,0.0,0.0,0.0,0.24693251533742333,0.0,0.1923076923076923,0.056022408963585436,0.0,0.2531512605042017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18662909033975258,0.0,0.0,0.004351503759398497,0.013079667063020214,0.026659557451346308,1
0.06896551724137932,0.025210084033613446,0.2834101382488479,0.0,0.0779467680608365,0.2714285714285714,0.15960912052117265,0.10031347962382446,0.30660377358490565,0.09315589353612168,0.14545454545454545,0.19069767441860463,0.0625,0.0,0.30660377358490565,0.13803680981595093,0.022408963585434174,0.375,0.16666666666666666,0.0453257790368272,0.11239495798319328,0.0,0.3474903474903475,0.044321329639889204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04938271604938271,0.0,0.0,0.0,0.0,0.009603841536614645,0.0,0.0,0.0,0.0,0.050375607600530274,0.0,0.03773289494285266,0.11187438665358193,0.004767580452920143,0.05210526315789473,0.8109393579072531,0.39056251666222336,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6002400960384153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001174812030075188,0.0011890606420927466,0.0021327645961077045,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254601226993865,0.0,0.0,0.23319327731092437,0.0,0.17436974789915966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10223892281196179,0.0,0.0,0.06578947368421052,0.04399524375743163,0.02106105038656358,1
0.0,0.11764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.5283018867924528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16816816816816818,0.08960000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33633633633633636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43750000000000006,0.25639204545454547,0.0,0.0,0.0,0.0,0.0,0.017622180451127817,0.0178359096313912,0.03039189549453479,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4386792452830188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06512605042016807,0.0,0.3918067226890756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05921343349536015,0.0,0.08392046344136526,0.0,0.0,0.010958646616541352,0.026159334126040427,0.017062116768861636,1
0.5301724137931034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18865030674846625,0.0,0.14663461538461536,0.25910364145658266,0.0,0.25840336134453784,0.0,0.0,0.0,0.0,0.0,0.0492,0.0,0.16486486486486485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23828125,0.0,0.09986743261157756,0.0,0.0,0.0,0.0,0.002819548872180451,0.0023781212841854932,0.006664889362836576,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2870722433460076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005780075187969925,0.00356718192627824,0.005331911490269261,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24496124031007752,0.0,0.0,0.0,0.0,0.0,0.0,0.05532212885154062,0.0,0.08298319327731093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4566473988439307,0.0,0.0,0.0,0.0,0.0,0.08806818181818182,0.05479452054794521,0.0,0.0,0.0,0.0,0.007518796992481203,0.008323424494649227,0.011730205278592375,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7034220532319393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1853693181818182,0.0,0.0,0.12290590261468606,0.0,0.0,0.03132518796992481,0.01426872770511296,0.020527859237536656,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16159695817490496,0.0,0.1317829457364341,0.0,0.0,0.0,0.19631901840490798,0.0,0.0,0.05952380952380952,0.0,0.044117647058823525,0.0,0.0,0.0,0.136,0.1921921921921922,0.034,0.2689075630252101,0.11351351351351349,0.12068965517241378,0.15498154981549814,0.38888888888888884,0.0,0.38888888888888884,0.11764705882352941,0.41666666666666663,0.12612612612612611,0.0,0.0,0.25925925925925924,0.0,0.0,0.24277456647398846,0.0,0.050420168067226885,0.0,0.0,0.0,0.0,0.16305788775961114,0.10735294117647057,0.0,0.0,0.0,0.013533834586466165,0.013079667063020214,0.038123167155425214,0
0.0,0.0,0.08986175115207373,0.0,0.22243346007604564,0.0,0.0,0.0,0.0,0.14828897338403044,0.0,0.06046511627906977,0.0,0.0,0.0,0.0598159509202454,0.2184873949579832,0.0,0.1911764705882353,0.0,0.12289915966386554,0.0,0.15057915057915058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1404561824729892,0.0,0.0,0.0,0.0,0.027397260273972605,0.0,0.13605761703460154,0.09126594700686949,0.0,0.02819548872180451,0.09155766944114149,0.06798187150093309,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4387096774193548,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044778456239235945,0.0,0.0,0.013477443609022557,0.019024970273483946,0.01466275659824047,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1596958174904943,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25225225225225223,0.0,0.29065743944636674,0.0,0.0,0.0,0.4855491329479769,0.0,0.10084033613445377,0.10659898477157359,0.0,0.0,0.0,0.0,0.20147058823529407,0.06466259589791763,0.0,0.05442987683750496,0.019285714285714285,0.01426872770511296,0.030658491069048253,0
0.05172413793103448,0.18487394957983194,0.14516129032258066,0.0,0.1673003802281369,0.0,0.03908794788273616,0.15673981191222572,0.11792452830188678,0.7414448669201521,0.30303030303030304,0.13643410852713178,0.046875,0.0,0.0,0.03834355828220859,0.03361344537815126,0.0,0.2030812324929972,0.0708215297450425,0.1449579831932773,0.0,0.43629343629343625,0.0332409972299169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06936416184971099,0.0,0.0,0.0,0.0,0.0,0.013494318181818184,0.16747680070702609,0.23382352941176468,0.0,0.05839057899901864,0.0,0.029652255639097742,0.04399524375743163,0.1348973607038123,1
0.0,0.0,0.0,0.0,0.07224334600760457,0.18095238095238095,0.12377850162866451,0.11912225705329155,0.0,0.0,0.23030303030303031,0.0,0.0,0.0,0.0,0.05828220858895706,0.0,0.0,0.2710084033613446,0.0,0.2027310924369748,0.0,0.0,0.10526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019257867543447625,0.0,0.0,0.009981203007518796,0.013079667063020214,0.02612636630231938,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34103641456582634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7297297297297298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2917166866746699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004332706766917294,0.0047562425683709865,0.004798720341242335,0
0.0,0.0,0.17050691244239632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037209302325581395,0.0,0.0,0.0,0.07515337423312883,0.0,0.11778846153846152,0.18977591036414565,0.0,0.12920168067226892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07207207207207207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.025568181818181823,0.06495802032699956,0.0,0.02301550023485204,0.0,0.0,0.014915413533834587,0.06420927467300831,0.07491335643828313,0
0.0,0.03361344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.1509433962264151,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016349977905435267,0.0,0.0,0.0,0.0,0.013073308270676692,0.04161712247324613,0.029058917621967474,1
0.15948275862068967,0.01785714285714286,0.06912442396313363,0.006550218340611353,0.04372623574144487,0.08095238095238096,0.00977198697068404,0.29780564263322884,0.17452830188679244,0.07034220532319392,0.06060606060606061,0.09922480620155039,0.23828125,0.1650485436893204,0.09433962264150943,0.07822085889570553,0.09523809523809525,0.08173076923076923,0.19257703081232494,0.0368271954674221,0.14285714285714288,0.0,0.10424710424710426,0.19667590027700832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.003601440576230492,0.0,0.0,0.0,0.0078125,0.01811754308440124,0.10441176470588233,0.05933928291842805,0.06673209028459273,0.0,0.02200187969924812,0.21403091557669437,0.5209277525993068,1
0.0,0.0,0.0,0.0,0.0,0.6476190476190476,0.0,0.0,0.6415094339622641,0.0,0.0,0.0,0.0,0.0,0.0,0.20858895705521474,0.0,0.0,0.09523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2924731182795699,0.0,0.0,0.0,0.4084084084084084,0.0,0.0,0.8395061728395062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2782213871927352,0.10893032384690872,0.0,0.08202067669172933,0.07372175980975029,0.028259130898427087,1
0.24137931034482762,0.0,0.12903225806451615,0.0,0.4277566539923955,0.0,0.0,0.0,0.0,0.10646387832699622,0.0,0.0,0.0,0.0,0.0,0.08588957055214724,0.15686274509803924,0.0,0.11834733893557423,0.0,0.17752100840336135,0.0,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14247690621575074,0.133954857703631,0.0,0.012058270676691726,0.02497027348394768,0.031991468941615565,1
0.0,0.0,0.2511520737327189,0.0,0.0,0.0,0.0,0.0,0.0,0.20722433460076048,0.0,0.3395348837209302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08720000000000001,0.16366366366366367,0.0,0.46008403361344535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5343137254901961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14361467079098544,0.0,0.0,0.0,0.0,0.03370300751879699,0.05945303210463733,0.03519061583577712,0
0.1120689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10076045627376427,0.0,0.5829457364341085,0.0,0.0,0.0,0.0,0.0,0.0,0.018207282913165267,0.0,0.0,0.0,0.0,0.0,0.3008,0.40240240240240244,0.0,0.0,0.0,0.07471264367816091,0.0,0.0,0.0,0.0,0.07282913165266107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2430402121078215,0.0,0.007045561296383277,0.0,0.0,0.007866541353383459,0.011890606420927468,0.041855505198613696,0
0.0,0.05777310924369748,0.12672811059907835,0.0,0.20912547528517114,0.2619047619047619,0.716612377850163,0.0,0.0,0.10456273764258557,0.0,0.08527131782945736,0.0,0.0,0.0,0.0,0.0,0.13221153846153846,0.23179271708683474,0.0,0.11554621848739496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06602641056422569,0.0,0.0,0.0,0.0,0.07291206363234645,0.0,0.07750117426021605,0.0,0.03257846642828764,0.1487406015037594,0.17479191438763375,0.10290589176219675,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069767441860465,0.0,0.0,0.0,0.1058282208588957,0.0,0.0,0.1953781512605042,0.0,0.07247899159663865,0.0,0.0,0.0,0.1672,0.0,0.0,0.0,0.0,0.39942528735632177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08283313325330131,0.1763959390862944,0.0,0.0,0.0,0.0976579761378701,0.0,0.0,0.0,0.0,0.011127819548872181,0.013079667063020214,0.021860837110103972,0
